,UniprotID,GeneName,Schirmer_2003,Korfali_2010,Wilkie_2010,Korfali_2012,Korfali_2012_NE:MM-ratio,Cheng_2019,Cheng_2019_Score:Undiff,Cheng_2019_Score:Adipo,Cheng_2019_Score:Myo,#ProteomePapers,HPA,HPA_reliability,HPA_loc,Results,Uniprot_NEorER,Uniprot_subcell
140,Q9NX00,TMEM160,0.0,1.0,0.0,1.0,5.81,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9NX00', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '34936870'}], 'value': 'Mitochondrion inner membrane', 'id': 'SL-0168'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Mitochondrion inner membrane
142,Q9H061,TMEM126A,0.0,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9H061', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19327736'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23500070'}], 'value': 'Mitochondrion inner membrane', 'id': 'SL-0168'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19327736'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23500070'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Mitochondrion inner membrane
144,Q9BUB7,TMEM70,0.0,1.0,1.0,1.0,inf,0.0,0.0,0.0,0.0,3.0,1,Supported,Nucleoplasm: Supported;Mitochondria: Supported,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9BUB7', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '33359711'}], 'value': 'Mostly located within the inner cristae membrane'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20937241'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24576557'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '33359711'}], 'value': 'Mitochondrion inner membrane', 'id': 'SL-0168'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20937241'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24576557'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Mitochondrion inner membrane
145,Q96HV5,TMEM41A,0.0,1.0,1.0,1.0,inf,0.0,0.0,0.0,0.0,3.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96HV5', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Membrane
146,Q9BV81,EMC6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9BV81', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22119785'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30415835'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32439656'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32459176'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
152,Q9NX61,TMEM161A,0.0,1.0,1.0,1.0,inf,0.0,0.0,0.0,0.0,3.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9NX61', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Membrane
154,Q6NSJ0,MYORG,0.0,0.0,1.0,1.0,0.61,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q6NSJ0', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q69ZQ1'}], 'value': 'Only a minor fraction is present in the peripheral endoplasmic reticulum'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q69ZQ1'}], 'value': 'Nucleus membrane', 'id': 'SL-0182'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q69ZQ1'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29910000'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q69ZQ1'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",1.0,"Nucleus membrane, Endoplasmic reticulum membrane"
155,Q8TED0,UTP15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Supported,Nucleoli: Supported;Endoplasmic reticulum: Approved,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8TED0', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24219289'}], 'value': 'Found predominantly at the fibrillar center'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12429849'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24219289'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '34516797'}], 'value': 'Nucleus, nucleolus', 'id': 'SL-0188'}}]}]}",0.0,"Nucleus, nucleolus"
156,O60287,URB1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Supported,Nucleoli (Fibrillar center): Supported,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O60287', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12429849'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16963496'}], 'value': 'Nucleus, nucleolus', 'id': 'SL-0188'}}]}]}",0.0,"Nucleus, nucleolus"
157,Q9H6F2,TMEM38A,0.0,0.0,1.0,1.0,2.09,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9H6F2', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'A5A6S6'}], 'value': 'Sarcoplasmic reticulum membrane', 'id': 'SL-0241'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'A5A6S6'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'A5A6S6'}], 'value': 'Nucleus membrane', 'id': 'SL-0182'}}]}]}",1.0,"Sarcoplasmic reticulum membrane, Nucleus membrane"
158,O76024,WFS1,0.0,0.0,1.0,1.0,3.41,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O76024', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23035048'}], 'value': 'Co-localizes with ATP6V1A in the secretory granules in neuroblastoma cell lines'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '23035048'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23035048'}], 'value': 'Cytoplasmic vesicle, secretory vesicle', 'id': 'SL-0244'}}]}]}",1.0,"Endoplasmic reticulum membrane, Cytoplasmic vesicle, secretory vesicle"
159,Q9H511,KLHL31,0.0,0.0,1.0,1.0,inf,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9H511', 'comments': []}",0.0,
160,Q3ZAQ7,VMA21,0.0,0.0,1.0,1.0,2.11,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q3ZAQ7', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000255', 'source': 'HAMAP-Rule', 'id': 'MF_03058'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23315026'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255', 'source': 'HAMAP-Rule', 'id': 'MF_03058'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000255', 'source': 'HAMAP-Rule', 'id': 'MF_03058'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23315026'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255', 'source': 'HAMAP-Rule', 'id': 'MF_03058'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000255', 'source': 'HAMAP-Rule', 'id': 'MF_03058'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19379691'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23315026'}], 'value': 'Cytoplasmic vesicle, COPII-coated vesicle membrane', 'id': 'SL-0078'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255', 'source': 'HAMAP-Rule', 'id': 'MF_03058'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum membrane, Endoplasmic reticulum-Golgi intermediate compartment membrane, Cytoplasmic vesicle, COPII-coated vesicle membrane"
161,Q6NUQ4,TMEM214,0.0,0.0,1.0,1.0,0.58,1.0,0.3705038268588975,0.6486882448767612,0.2825690503649857,3.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q6NUQ4', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23661706'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23661706'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
162,Q9HBU9,POPDC2,0.0,0.0,1.0,1.0,0.92,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9HBU9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26642364'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26642364'}], 'value': 'Cell membrane, sarcolemma', 'id': 'SL-0238'}}]}]}",0.0,"Membrane, Cell membrane, sarcolemma"
163,Q8N0U8,VKORC1L1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8N0U8', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21367861'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24532791'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21367861'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24532791'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
164,Q9Y4J8,DTNA,0.0,0.0,1.0,1.0,5.09,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y4J8', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'In peripheral nerves, colocalizes with MAGEE1 in the Schwann cell membrane'}]}, 'subcellularLocations': [{'location': {'value': 'Cytoplasm', 'id': 'SL-0086'}}, {'location': {'value': 'Synapse', 'id': 'SL-0258'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Cell membrane', 'id': 'SL-0039'}}]}]}",0.0,"Cytoplasm, Synapse, Cell membrane"
165,Q9Y320,TMX2,0.0,0.0,1.0,0.0,0.0,1.0,0.6963768842342852,0.2414065237907756,0.7360387042916757,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y320', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22045338'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '31735293'}], 'value': 'Localizes to endoplasmic reticulum mitochondria-associated membrane (MAMs) that connect the endoplasmic reticulum and the mitochondria'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22045338'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '31735293'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22045338'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '31735293'}], 'value': 'Mitochondrion membrane', 'id': 'SL-0171'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,"Endoplasmic reticulum membrane, Mitochondrion membrane"
166,Q86UP2,KTN1,0.0,0.0,1.0,1.0,2.75,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q86UP2', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Vesicle membrane protein anchored to the endoplasmic reticulum'}]}, 'subcellularLocations': [{'location': {'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",0.0,Endoplasmic reticulum membrane
167,Q96K19,RNF170,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96K19', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21610068'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '31076723'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21610068'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
168,Q96LT4,SAMD8,0.0,0.0,1.0,1.0,inf,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96LT4', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19506037'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19506037'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
170,Q70UQ0,IKBIP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q70UQ0', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Isoform 4 deletion of the hydrophobic, or transmembrane region between AA 45-63 results in uniform distribution throughout the cell, suggesting that this region is responsible for endoplasmic reticulum localization'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15389287'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15389287'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",1.0,Endoplasmic reticulum membrane
171,Q75T13,PGAP1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q75T13', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
173,Q6ZXV5,TMTC3,0.0,0.0,1.0,1.0,2.16,1.0,0.5429744708840986,0.416859873275016,0.6407838226287972,3.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q6ZXV5', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21603654'}], 'value': 'In odontoblast cultures, it colocalizes with PDIA3 in the endoplasmic reticulum'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21603654'}], 'value': 'Endoplasmic reticulum', 'id': 'SL-0095'}}]}]}",1.0,"Membrane, Endoplasmic reticulum"
174,Q99675,CGRRF1,0.0,0.0,1.0,1.0,inf,0.0,0.0,0.0,0.0,2.0,1,Supported,Nucleoplasm: Supported;Vesicles: Approved,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q99675', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22361696'}], 'value': 'Nucleus', 'id': 'SL-0191'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27485036'}], 'value': 'Endoplasmic reticulum', 'id': 'SL-0095'}}]}]}",1.0,"Nucleus, Endoplasmic reticulum"
175,Q96S06,LMF1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96S06', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24909692'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24909692'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
176,Q5I7T1,ALG10B,0.0,0.0,1.0,1.0,inf,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q5I7T1', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'O88788'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'O88788'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",0.0,Cell membrane
178,Q8N5G2,MACO1,0.0,0.0,1.0,1.0,inf,0.0,0.0,0.0,0.0,2.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8N5G2', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q7TQE6'}], 'value': 'Detected in the nucleus membrane of non-neuronal cells and in axonal outgrowths of neuronal cells'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q7TQE6'}], 'value': 'Nucleus membrane', 'id': 'SL-0182'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q7TQE6'}], 'value': 'Cell projection, axon', 'id': 'SL-0279'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21589894'}], 'value': 'Rough endoplasmic reticulum membrane', 'id': 'SL-0237'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Nucleus membrane, Cell projection, axon, Rough endoplasmic reticulum membrane"
